HOXA3	MEIS3
HOXA3	MEIS2
HOXA3	ZNF729
SOX6	HIVEP2
SOX6	SIX4
SOX6	DLX5
SOX6	GLI1
SOX6	ISL1
SOX6	BCL6
SOX6	DLX2
SOX6	EGR1
SOX6	ZNF141
SOX6	EGR2
SOX6	KLF2
SOX6	GATA5
SOX6	ZNF236
SOX6	ZNF700
SOX6	POU5F1
SOX6	ZNF24
SOX6	KLF3
SOX6	ZNF430
SOX6	ADNP2
SOX6	YY1
SOX6	ZNF264
SOX6	KLF1
SOX6	ZIC5
SOX6	GATA6
SOX6	ZFP14
SOX6	ZNF155
SOX6	PRDM16
SOX6	RBAK
SOX6	ZIC1
SOX6	FEZF2
SOX6	ZIC3
SOX6	ZNF235
SOX6	ZBTB7B
SOX6	ZNF496
SOX6	OSR2
SOX6	ZNF407
SOX6	ZNF91
SOX6	ZNF267
SOX6	ZNF641
SOX6	ZNF701
SOX6	KLF13
SOX6	SP7
SOX6	JUNB
SOX6	ZFX
SOX6	ZNF440
SOX6	ZNF131
SOX6	ZNF182
SOX6	KLF11
SOX6	SP3
SOX6	ZNF624
SOX6	ZNF417
SOX6	ZNF490
SOX6	ZNF699
SOX6	REST
SOX6	ZNF507
SOX6	HNF4A
SOX6	ALX1
SOX6	ZNF518B
SOX6	ZNF114
SOX6	FOXP1
SOX6	ZNF101
SOX6	ZNF611
SOX6	SOX2
SOX6	ZNF569
SOX6	ZNF836
SOX6	NR2F1
SOX6	ZBTB11
SOX6	FOXL1
SOX6	ZFPM1
SOX6	POU3F2
SOX6	SP1
SOX6	WT1
SOX6	ZNF397
SOX6	IKZF1
SOX6	ALX4
SOX6	FOXL2
SOX6	ZNF677
SOX6	GATA4
SOX6	ZNF644
SOX6	HIF1A
SOX6	BCL11A
SOX6	FOXO3
SOX6	ZNF449
SOX6	ZNF564
SOX6	ZNF621
SOX6	ZNF81
SOX6	ZNF107
SOX6	ZNF136
SOX6	GFI1B
SOX6	GATA2
SOX6	ZNF44
SOX6	ZBTB14
SOX6	BCL11B
SOX6	ZNF429
SOX6	PRDM10
SOX6	ZNF808
SOX6	ZNF460
SOX6	ZNF148
SOX6	DLX1
SOX6	GLI2
SOX6	FOXJ3
SOX6	ZNF438
SOX6	ZNF652
SOX6	ZNF521
SOX6	POU3F3
SOX6	ZBTB37
SOX6	ZNF292
SOX6	ZNF831
SOX6	FOXD3
SOX6	POU3F1
SOX6	MTF1
SOX6	ZNF79
SOX6	ZNF33A
SOX6	KLF4
SOX6	PAX7
SOX6	ZNF484
SOX6	ZBTB40
SOX6	ZIC2
SOX6	GATA1
SOX6	KLF12
SOX6	KLF5
SOX6	NR0B1
SOX6	PAX6
SOX6	GATA3
SOX6	HIVEP1
SOX6	ZNF827
SOX6	SHOX
SOX6	ZNF841
SOX6	PAX3
SOX6	ZNF493
SOX6	BAZ2B
SOX6	ZNF559
SOX6	NR2F2
SOX6	LHX6
SOX6	TRPS1
SOX6	GLI3
SOX6	ZNF586
SOX6	ZNF143
SOX6	ZFPM2
SOX6	ZGLP1
SOX6	ESRRG
SOX6	ZNF845
SOX6	ZNF302
SOX6	ZNF780B
SOX6	ZNF506
SOX6	ZNF200
SOX6	ZNF300
SOX6	SOX5
SOX6	ZNF780A
SOX6	ZNF778
SOX6	ZNF160
SOX6	SP8
SOX6	ZNF230
SOX6	ZNF805
SOX6	ZBTB20
SOX6	ZNF782
SOX6	KLF6
SOX6	ZFP62
SOX6	DLX6
SOX6	ZBTB44
SOX6	ZIC4
SOX6	ZNF75A
SOX6	FOXD1
ZNF569	ESRRA
ZNF569	MEF2B
ZNF569	FOXJ2
ZNF569	ESR1
ZNF569	MYBL2
ZNF569	CAPN15
ZNF569	TOX3
ZNF569	GABPB1
ZNF569	TADA2A
ZNF569	FOXN1
ZNF569	NFKB1
ZNF569	SPI1
ZNF569	GLI1
ZNF569	NR3C1
ZNF569	NFYB
ZNF569	TWIST1
ZNF569	SOX9
ZNF569	PIAS1
ZNF569	FOXA1
ZNF569	GATA5
ZNF569	NR1H2
ZNF569	RARA
ZNF569	SMARCC1
ZNF569	FOXF2
ZNF569	POU5F1
ZNF569	FOXN3
ZNF569	KMT2C
ZNF569	FOXF1
ZNF569	TOX4
ZNF569	PPARA
ZNF569	HSF4
ZNF569	ATF2
ZNF569	ARID4B
ZNF569	SRF
ZNF569	SMARCC2
ZNF569	GATA6
ZNF569	TP53
ZNF569	MEF2D
ZNF569	SETDB1
ZNF569	SETBP1
ZNF569	ZFP36L2
ZNF569	PPARG
ZNF569	PKNOX1
ZNF569	HMGB2
ZNF569	FOXQ1
ZNF569	SNAPC4
ZNF569	FOXN4
ZNF569	RUNX1
ZNF569	UBTF
ZNF569	FOXD4L1
ZNF569	HSFY1
ZNF569	FOXA3
ZNF569	FOXI1
ZNF569	RFXANK
ZNF569	FOS
ZNF569	HSFY2
ZNF569	TADA2B
ZNF569	FOXP4
ZNF569	TEAD2
ZNF569	FOXR1
ZNF569	FOXP1
ZNF569	NR2C2
ZNF569	FOXJ1
ZNF569	SOX6
ZNF569	PGR
ZNF569	FOXL1
ZNF569	FOXC2
ZNF569	SETDB2
ZNF569	HMG20B
ZNF569	FOXK1
ZNF569	DMTF1
ZNF569	FOXL2
ZNF569	NR2C1
ZNF569	TTF1
ZNF569	GATA4
ZNF569	FOXE3
ZNF569	ARID2
ZNF569	FOXD2
ZNF569	FOXK2
ZNF569	HMG20A
ZNF569	CENPA
ZNF569	HEY1
ZNF569	FOXG1
ZNF569	FOXO3
ZNF569	MYB
ZNF569	MEF2C
ZNF569	FOXD4L3
ZNF569	FOXM1
ZNF569	HMGB1
ZNF569	FOXN2
ZNF569	TOX2
ZNF569	RBPJ
ZNF569	GATA2
ZNF569	NFYA
ZNF569	TEAD3
ZNF569	MEF2A
ZNF569	ARID4A
ZNF569	RXRG
ZNF569	TEAD4
ZNF569	ANKRD30A
ZNF569	TEAD1
ZNF569	FOXJ3
ZNF569	TOX
ZNF569	HSF2
ZNF569	GABPB2
ZNF569	NFKB2
ZNF569	LBX1
ZNF569	HMGB3
ZNF569	HSFX1
ZNF569	FOXD3
ZNF569	SMARCA1
ZNF569	JUN
ZNF569	CDC5L
ZNF569	FOXO6
ZNF569	ATOH7
ZNF569	FOXO4
ZNF569	RXRB
ZNF569	AR
ZNF569	FOXE1
ZNF569	FOXS1
ZNF569	FOXP3
ZNF569	GATA1
ZNF569	FOXB2
ZNF569	FOXH1
ZNF569	FOXD4L4
ZNF569	FOXD4L5
ZNF569	FOXD4L6
ZNF569	MYC
ZNF569	NR0B1
ZNF569	GATA3
ZNF569	FOXO1
ZNF569	FOXC1
ZNF569	ESRRB
ZNF569	FOXD4
ZNF569	SRY
ZNF569	FOXI2
ZNF569	BAZ2B
ZNF569	PBRM1
ZNF569	TRPS1
ZNF569	FOXB1
ZNF569	ZGLP1
ZNF569	FOXP2
ZNF569	CREB1
ZNF569	NR1H3
ZNF569	MYSM1
ZNF569	RXRA
ZNF569	NR6A1
ZNF569	TFAM
ZNF569	FOXR2
ZNF569	HMGB4
ZNF569	MYBL1
ZNF569	HSFX2
ZNF569	HSF1
ZNF569	BAZ2A
ZNF569	FOXD1
ZNF836	MEF2B
ZNF836	FOXJ2
ZNF836	MYBL2
ZNF836	CAPN15
ZNF836	TOX3
ZNF836	MGA
ZNF836	GABPB1
ZNF836	TADA2A
ZNF836	FOXN1
ZNF836	NFKB1
ZNF836	NR3C1
ZNF836	NFYB
ZNF836	PIAS1
ZNF836	FOXA1
ZNF836	GATA5
ZNF836	NR1H2
ZNF836	SMARCC1
ZNF836	FOXF2
ZNF836	FOXN3
ZNF836	RORA
ZNF836	SMAD2
ZNF836	KMT2C
ZNF836	FOXF1
ZNF836	TOX4
ZNF836	HSF4
ZNF836	ATF2
ZNF836	ARID4B
ZNF836	LEF1
ZNF836	SRF
ZNF836	ELF2
ZNF836	SMARCC2
ZNF836	GATA6
ZNF836	MEF2D
ZNF836	SETDB1
ZNF836	GON4L
ZNF836	SETBP1
ZNF836	REL
ZNF836	HMGB2
ZNF836	FOXQ1
ZNF836	SNAPC4
ZNF836	FOXN4
ZNF836	UBTF
ZNF836	FOXD4L1
ZNF836	HSFY1
ZNF836	FOXA3
ZNF836	FOXI1
ZNF836	RFXANK
ZNF836	HSFY2
ZNF836	TADA2B
ZNF836	FOXP4
ZNF836	TEAD2
ZNF836	FOXR1
ZNF836	FOXP1
ZNF836	NR2C2
ZNF836	ARID1A
ZNF836	FOXJ1
ZNF836	SOX6
ZNF836	FOXL1
ZNF836	FOXC2
ZNF836	HMG20B
ZNF836	FOXK1
ZNF836	DMTF1
ZNF836	FOXL2
ZNF836	NR2C1
ZNF836	TTF1
ZNF836	GATA4
ZNF836	FOXE3
ZNF836	ARID2
ZNF836	FOXD2
ZNF836	FOXK2
ZNF836	HMG20A
ZNF836	CENPA
ZNF836	RERE
ZNF836	FOXG1
ZNF836	FOXO3
ZNF836	MYB
ZNF836	TCF7
ZNF836	MEF2C
ZNF836	SMAD4
ZNF836	FOXD4L3
ZNF836	FOXM1
ZNF836	HMGB1
ZNF836	FOXN2
ZNF836	TOX2
ZNF836	RBPJ
ZNF836	GATA2
ZNF836	NFYA
ZNF836	TEAD3
ZNF836	MEF2A
ZNF836	ARID4A
ZNF836	LCOR
ZNF836	CREB5
ZNF836	ARNT
ZNF836	RXRG
ZNF836	TEAD4
ZNF836	ANKRD30A
ZNF836	TEAD1
ZNF836	FOXJ3
ZNF836	TOX
ZNF836	HSF2
ZNF836	GABPB2
ZNF836	NFKB2
ZNF836	HMGB3
ZNF836	HSFX1
ZNF836	FOXD3
ZNF836	CDC5L
ZNF836	FOXO6
ZNF836	FOXO4
ZNF836	RXRB
ZNF836	FOXE1
ZNF836	FOXS1
ZNF836	FOXP3
ZNF836	GATA1
ZNF836	FOXB2
ZNF836	FOXH1
ZNF836	FOXD4L4
ZNF836	FOXD4L5
ZNF836	FOXD4L6
ZNF836	GATA3
ZNF836	FOXO1
ZNF836	FOXC1
ZNF836	LCORL
ZNF836	FOXD4
ZNF836	FOXI2
ZNF836	ARNTL
ZNF836	LRRFIP1
ZNF836	BAZ2B
ZNF836	PBRM1
ZNF836	TRPS1
ZNF836	FOXB1
ZNF836	ZGLP1
ZNF836	FOXP2
ZNF836	NR1H3
ZNF836	MYSM1
ZNF836	RXRA
ZNF836	NR6A1
ZNF836	TFAM
ZNF836	FOXR2
ZNF836	HMGB4
ZNF836	MYBL1
ZNF836	HSFX2
ZNF836	HSF1
ZNF836	BAZ2A
ZNF836	MYRFL
ZNF836	FOXD1
ZNF836	POU5F2
PGR	HOXA11
PGR	SNAI2
PGR	TFAP2C
PGR	ESR1
PGR	TOX3
PGR	MAZ
PGR	SP4
PGR	HOXA5
PGR	GLI1
PGR	NANOG
PGR	LTF
PGR	BCL6
PGR	HOXB5
PGR	HOXB7
PGR	MSX2
PGR	EGR1
PGR	AHR
PGR	EGR2
PGR	ZNF350
PGR	CTCFL
PGR	SNAI1
PGR	SOX9
PGR	FOSB
PGR	MLX
PGR	KLF2
PGR	PIAS1
PGR	MYOD1
PGR	FOXA1
PGR	JUND
PGR	SMARCC1
PGR	POU5F1
PGR	KLF3
PGR	SMAD7
PGR	SMAD2
PGR	KMT2C
PGR	YY1
PGR	ZNF629
PGR	ZBTB32
PGR	PIAS4
PGR	EPAS1
PGR	CTCF
PGR	STAT3
PGR	FOSL2
PGR	KLF1
PGR	LEF1
PGR	CREM
PGR	ARNTL2
PGR	NCOR1
PGR	GATA6
PGR	PRDM16
PGR	HOXA10
PGR	KLF10
PGR	HOXB13
PGR	GFI1
PGR	REL
PGR	MITF
PGR	KLF15
PGR	ZNF22
PGR	STAT6
PGR	RUNX1
PGR	KLF13
PGR	SP7
PGR	JUNB
PGR	ZNF217
PGR	ZFX
PGR	ZNF131
PGR	FOS
PGR	KLF11
PGR	FOSL1
PGR	SP3
PGR	ELF5
PGR	ZNF699
PGR	REST
PGR	ZNF654
PGR	EVX2
PGR	HNF4A
PGR	ZNF366
PGR	ZNF436
PGR	HIC1
PGR	ZBTB33
PGR	STAT2
PGR	EGR3
PGR	ZNF77
PGR	ARID1A
PGR	NCOA1
PGR	ETV4
PGR	SOX2
PGR	FOXJ1
PGR	SMARCE1
PGR	ZNF569
PGR	ZNF335
PGR	FOXC2
PGR	PEG3
PGR	ZFPM1
PGR	HOXB4
PGR	SP1
PGR	WT1
PGR	IKZF1
PGR	SMAD3
PGR	NR4A3
PGR	FOXL2
PGR	GATA4
PGR	HIF1A
PGR	ZBTB16
PGR	RERE
PGR	BCL11A
PGR	FOXO3
PGR	SP6
PGR	SMAD4
PGR	FOXM1
PGR	SP100
PGR	RUNX3
PGR	HOXA9
PGR	ATF3
PGR	NR4A2
PGR	GATA2
PGR	NKX2-1
PGR	LCOR
PGR	ZNF44
PGR	ARNT
PGR	PRDM10
PGR	HAND2
PGR	ETS2
PGR	NR4A1
PGR	STAT1
PGR	ZEB1
PGR	GLI2
PGR	ZNF384
PGR	MIXL1
PGR	NR5A2
PGR	POU2F1
PGR	ETV3
PGR	LBX1
PGR	JUN
PGR	RUNX2
PGR	KLF17
PGR	NR5A1
PGR	FOXO4
PGR	KLF4
PGR	PBX2
PGR	FOXE1
PGR	FOXP3
PGR	PTF1A
PGR	GATA1
PGR	SP2
PGR	KLF9
PGR	KLF12
PGR	KLF5
PGR	MYC
PGR	NR0B1
PGR	PAX6
PGR	GATA3
PGR	FOXO1
PGR	TFAP2A
PGR	ZNF763
PGR	NKX3-1
PGR	FOXC1
PGR	NFIB
PGR	CDX2
PGR	GTF3A
PGR	MSX1
PGR	SRY
PGR	ZNF841
PGR	ARNTL
PGR	PAX3
PGR	ETS1
PGR	SP9
PGR	GLI3
PGR	ZNF501
PGR	ETV6
PGR	ZNF143
PGR	NCOR2
PGR	ZFPM2
PGR	RELA
PGR	ETV1
PGR	ZBTB10
PGR	CREB1
PGR	PAX8
PGR	PAX2
PGR	ZBTB22
PGR	ZNF410
PGR	SP8
PGR	KLF8
PGR	ZNF322
PGR	EVX1
PGR	KLF6
PGR	CEBPA
PGR	POU2F2
PGR	ZNF135
PGR	NKRF
PGR	TCF7L2
PGR	NFIC
PGR	PIAS2
ZNF335	MEF2B
ZNF335	FOXJ2
ZNF335	TFAP4
ZNF335	ESR1
ZNF335	HMGXB4
ZNF335	MYBL2
ZNF335	CAPN15
ZNF335	TOX3
ZNF335	GABPB1
ZNF335	TADA2A
ZNF335	FOXN1
ZNF335	NFKB1
ZNF335	NR3C1
ZNF335	NFYB
ZNF335	BHLHE41
ZNF335	FOXA1
ZNF335	GATA5
ZNF335	RARA
ZNF335	SMARCC1
ZNF335	FOXF2
ZNF335	FOXN3
ZNF335	KMT2C
ZNF335	FOXF1
ZNF335	TOX4
ZNF335	HSF4
ZNF335	THRA
ZNF335	SRF
ZNF335	SMARCC2
ZNF335	GATA6
ZNF335	TP53
ZNF335	MEF2D
ZNF335	SETDB1
ZNF335	ELMSAN1
ZNF335	HMGB2
ZNF335	FOXQ1
ZNF335	SNAPC4
ZNF335	FOXN4
ZNF335	UBTF
ZNF335	FOXD4L1
ZNF335	HSFY1
ZNF335	FOXA3
ZNF335	FOXI1
ZNF335	RFXANK
ZNF335	FOS
ZNF335	HSFY2
ZNF335	TADA2B
ZNF335	FOXP4
ZNF335	TEAD2
ZNF335	FOXR1
ZNF335	FOXP1
ZNF335	NR2C2
ZNF335	FOXJ1
ZNF335	PGR
ZNF335	FOXL1
ZNF335	FOXC2
ZNF335	HMG20B
ZNF335	FOXK1
ZNF335	DMTF1
ZNF335	FOXL2
ZNF335	TTF1
ZNF335	GATA4
ZNF335	FOXE3
ZNF335	FOXD2
ZNF335	FOXK2
ZNF335	HMG20A
ZNF335	CENPA
ZNF335	FOXG1
ZNF335	FOXO3
ZNF335	MYB
ZNF335	MEF2C
ZNF335	FOXD4L3
ZNF335	FOXM1
ZNF335	HMGB1
ZNF335	FOXN2
ZNF335	TOX2
ZNF335	GATA2
ZNF335	NFYA
ZNF335	TEAD3
ZNF335	MEF2A
ZNF335	TEAD4
ZNF335	ANKRD30A
ZNF335	TEAD1
ZNF335	FOXJ3
ZNF335	TOX
ZNF335	SOX13
ZNF335	HSF2
ZNF335	GABPB2
ZNF335	NFKB2
ZNF335	HMGB3
ZNF335	HSFX1
ZNF335	FOXD3
ZNF335	JUN
ZNF335	CDC5L
ZNF335	FOXO6
ZNF335	FOXO4
ZNF335	FOXE1
ZNF335	FOXS1
ZNF335	FOXP3
ZNF335	GATA1
ZNF335	FOXB2
ZNF335	FOXH1
ZNF335	FOXD4L4
ZNF335	FOXD4L5
ZNF335	FOXD4L6
ZNF335	GATA3
ZNF335	FOXO1
ZNF335	FOXC1
ZNF335	FOXD4
ZNF335	FOXI2
ZNF335	BAZ2B
ZNF335	PBRM1
ZNF335	TRPS1
ZNF335	FOXB1
ZNF335	ZGLP1
ZNF335	FOXP2
ZNF335	NR6A1
ZNF335	TFAM
ZNF335	FOXR2
ZNF335	HMGB4
ZNF335	MYBL1
ZNF335	HSFX2
ZNF335	HSF1
ZNF335	BAZ2A
ZNF335	VDR
ZNF335	FOXD1
PLAG1	MEF2B
PLAG1	FOXJ2
PLAG1	DMRT3
PLAG1	ESR1
PLAG1	MYBL2
PLAG1	CAPN15
PLAG1	TOX3
PLAG1	GABPB1
PLAG1	TADA2A
PLAG1	FOXN1
PLAG1	NFKB1
PLAG1	NR3C1
PLAG1	NFYB
PLAG1	PIAS1
PLAG1	FOXA1
PLAG1	GATA5
PLAG1	SMARCC1
PLAG1	FOXF2
PLAG1	FOXN3
PLAG1	FOXF1
PLAG1	TOX4
PLAG1	HSF4
PLAG1	LEF1
PLAG1	SRF
PLAG1	SMARCC2
PLAG1	GATA6
PLAG1	TP53
PLAG1	MEF2D
PLAG1	PPARG
PLAG1	MITF
PLAG1	HMGB2
PLAG1	FOXQ1
PLAG1	SNAPC4
PLAG1	FOXN4
PLAG1	RUNX1
PLAG1	UBTF
PLAG1	FOXD4L1
PLAG1	HSFY1
PLAG1	FOXA3
PLAG1	FOXI1
PLAG1	RFXANK
PLAG1	HSFY2
PLAG1	TADA2B
PLAG1	FOXP4
PLAG1	TEAD2
PLAG1	FOXR1
PLAG1	FOXP1
PLAG1	FOXJ1
PLAG1	NR2F1
PLAG1	FOXL1
PLAG1	FOXC2
PLAG1	HMG20B
PLAG1	FOXK1
PLAG1	HOXB2
PLAG1	DMTF1
PLAG1	FOXL2
PLAG1	TTF1
PLAG1	GATA4
PLAG1	FOXE3
PLAG1	FOXD2
PLAG1	FOXK2
PLAG1	HMG20A
PLAG1	CENPA
PLAG1	FOXG1
PLAG1	FOXO3
PLAG1	MYB
PLAG1	MEF2C
PLAG1	FOXD4L3
PLAG1	FOXM1
PLAG1	HMGB1
PLAG1	FOXN2
PLAG1	TOX2
PLAG1	GATA2
PLAG1	NFYA
PLAG1	TEAD3
PLAG1	MEF2A
PLAG1	RXRG
PLAG1	TEAD4
PLAG1	ANKRD30A
PLAG1	TEAD1
PLAG1	FOXJ3
PLAG1	TOX
PLAG1	HSF2
PLAG1	GABPB2
PLAG1	NFKB2
PLAG1	HMGB3
PLAG1	HSFX1
PLAG1	FOXD3
PLAG1	JUN
PLAG1	CDC5L
PLAG1	FOXO6
PLAG1	FOXO4
PLAG1	AR
PLAG1	FOXE1
PLAG1	FOXS1
PLAG1	FOXP3
PLAG1	GATA1
PLAG1	FOXB2
PLAG1	FOXH1
PLAG1	FOXD4L4
PLAG1	FOXD4L5
PLAG1	FOXD4L6
PLAG1	MYC
PLAG1	GATA3
PLAG1	FOXO1
PLAG1	FOXC1
PLAG1	NFIB
PLAG1	LCORL
PLAG1	FOXD4
PLAG1	FOXI2
PLAG1	BAZ2B
PLAG1	NR2F2
PLAG1	PBRM1
PLAG1	TRPS1
PLAG1	FOXB1
PLAG1	ZGLP1
PLAG1	FOXP2
PLAG1	MYSM1
PLAG1	RXRA
PLAG1	NR6A1
PLAG1	TFAM
PLAG1	FOXR2
PLAG1	HMGB4
PLAG1	MYBL1
PLAG1	HSFX2
PLAG1	HSF1
PLAG1	BAZ2A
PLAG1	FOXD1
PLAG1	PIAS2
ZNF639	MEF2B
ZNF639	FOXJ2
ZNF639	MYBL2
ZNF639	CAPN15
ZNF639	TOX3
ZNF639	GABPB1
ZNF639	TADA2A
ZNF639	FOXN1
ZNF639	NFKB1
ZNF639	NFYB
ZNF639	FOXA1
ZNF639	GATA5
ZNF639	SMARCC1
ZNF639	FOXF2
ZNF639	FOXN3
ZNF639	FOXF1
ZNF639	TOX4
ZNF639	HSF4
ZNF639	SRF
ZNF639	SMARCC2
ZNF639	GATA6
ZNF639	MEF2D
ZNF639	BARX2
ZNF639	HMGB2
ZNF639	FOXQ1
ZNF639	SNAPC4
ZNF639	FOXN4
ZNF639	UBTF
ZNF639	FOXD4L1
ZNF639	HSFY1
ZNF639	FOXA3
ZNF639	FOXI1
ZNF639	RFXANK
ZNF639	HSFY2
ZNF639	TADA2B
ZNF639	FOXP4
ZNF639	TEAD2
ZNF639	FOXR1
ZNF639	FOXP1
ZNF639	FOXJ1
ZNF639	FOXL1
ZNF639	FOXC2
ZNF639	HMG20B
ZNF639	FOXK1
ZNF639	DMTF1
ZNF639	FOXL2
ZNF639	TTF1
ZNF639	GATA4
ZNF639	FOXE3
ZNF639	FOXD2
ZNF639	FOXK2
ZNF639	HMG20A
ZNF639	CENPA
ZNF639	FOXG1
ZNF639	FOXO3
ZNF639	MYB
ZNF639	MEF2C
ZNF639	FOXD4L3
ZNF639	FOXM1
ZNF639	HMGB1
ZNF639	FOXN2
ZNF639	TOX2
ZNF639	GATA2
ZNF639	NFYA
ZNF639	TEAD3
ZNF639	MEF2A
ZNF639	TEAD4
ZNF639	ANKRD30A
ZNF639	TEAD1
ZNF639	FOXJ3
ZNF639	TOX
ZNF639	HSF2
ZNF639	GABPB2
ZNF639	NFKB2
ZNF639	HMGB3
ZNF639	HSFX1
ZNF639	FOXD3
ZNF639	JUN
ZNF639	CDC5L
ZNF639	FOXO6
ZNF639	FOXO4
ZNF639	FOXE1
ZNF639	FOXS1
ZNF639	FOXP3
ZNF639	GATA1
ZNF639	FOXB2
ZNF639	FOXH1
ZNF639	FOXD4L4
ZNF639	FOXD4L5
ZNF639	FOXD4L6
ZNF639	GATA3
ZNF639	FOXO1
ZNF639	FOXC1
ZNF639	FOXD4
ZNF639	FOXI2
ZNF639	BAZ2B
ZNF639	PBRM1
ZNF639	TRPS1
ZNF639	FOXB1
ZNF639	ZGLP1
ZNF639	FOXP2
ZNF639	TFAM
ZNF639	FOXR2
ZNF639	HMGB4
ZNF639	MYBL1
ZNF639	HSFX2
ZNF639	HSF1
ZNF639	BAZ2A
ZNF639	FOXD1
NR2F1	DMRT3
NR2F1	ESR1
NR2F1	TBX15
NR2F1	MZF1
NR2F1	MAZ
NR2F1	CRX
NR2F1	SP4
NR2F1	HOXA5
NR2F1	HOXB6
NR2F1	DBX1
NR2F1	GLI1
NR2F1	NANOG
NR2F1	IRX4
NR2F1	BCL6
NR2F1	DLX2
NR2F1	TCF21
NR2F1	HOXB5
NR2F1	EGR1
NR2F1	AHR
NR2F1	EGR2
NR2F1	HOXC6
NR2F1	ZNF415
NR2F1	SOX9
NR2F1	KLF2
NR2F1	MYOD1
NR2F1	FOXA1
NR2F1	JUND
NR2F1	ZNF132
NR2F1	EMX1
NR2F1	FOXF2
NR2F1	POU5F1
NR2F1	YY1
NR2F1	ZNF423
NR2F1	CTCF
NR2F1	THRA
NR2F1	STAT3
NR2F1	KLF1
NR2F1	PITX1
NR2F1	ARNTL2
NR2F1	ASCL1
NR2F1	NCOR1
NR2F1	GATA6
NR2F1	OSR1
NR2F1	MEIS1
NR2F1	ZSCAN1
NR2F1	OTX1
NR2F1	ZIC1
NR2F1	FEZF2
NR2F1	KLF10
NR2F1	IRX6
NR2F1	GFI1
NR2F1	EOMES
NR2F1	KLF15
NR2F1	HMGB2
NR2F1	OSR2
NR2F1	ZNF3
NR2F1	RUNX1
NR2F1	ZNF267
NR2F1	ZNF524
NR2F1	GBX2
NR2F1	ONECUT1
NR2F1	ZNF296
NR2F1	SP7
NR2F1	PITX2
NR2F1	ZNF217
NR2F1	ZFX
NR2F1	DACH1
NR2F1	IRX1
NR2F1	FOS
NR2F1	IRX2
NR2F1	KLF7
NR2F1	ZNF80
NR2F1	EVX2
NR2F1	HNF4A
NR2F1	HIC1
NR2F1	ZBTB33
NR2F1	HOXD8
NR2F1	ZFP42
NR2F1	EGR3
NR2F1	FOXP1
NR2F1	GSX2
NR2F1	NCOA1
NR2F1	ZNF227
NR2F1	ZNF274
NR2F1	ZSCAN4
NR2F1	SOX2
NR2F1	ZBTB7A
NR2F1	SOX6
NR2F1	PLAG1
NR2F1	PEG3
NR2F1	NKX2-5
NR2F1	HOXB4
NR2F1	POU3F2
NR2F1	SP1
NR2F1	WT1
NR2F1	IRX3
NR2F1	IKZF1
NR2F1	NR4A3
NR2F1	GATA4
NR2F1	HIF1A
NR2F1	ZBTB16
NR2F1	ZNF532
NR2F1	RERE
NR2F1	PAX4
NR2F1	ZNF14
NR2F1	FOXM1
NR2F1	RUNX3
NR2F1	ZFP30
NR2F1	OTX2
NR2F1	ATF3
NR2F1	NR4A2
NR2F1	GLI4
NR2F1	RBPJ
NR2F1	GATA2
NR2F1	PLAGL1
NR2F1	NKX2-1
NR2F1	ZNF536
NR2F1	ZBTB14
NR2F1	ARNT
NR2F1	PRDM10
NR2F1	RXRG
NR2F1	HOXA4
NR2F1	NR4A1
NR2F1	DLX1
NR2F1	GLI2
NR2F1	POU3F3
NR2F1	HOXB1
NR2F1	SOX15
NR2F1	NR5A2
NR2F1	POU2F1
NR2F1	PITX3
NR2F1	FOXD3
NR2F1	JUN
NR2F1	RUNX2
NR2F1	NR5A1
NR2F1	KLF4
NR2F1	RXRB
NR2F1	ZIC2
NR2F1	GATA1
NR2F1	SP2
NR2F1	KLF9
NR2F1	KLF5
NR2F1	PAX6
NR2F1	GATA3
NR2F1	FOXO1
NR2F1	FOXC1
NR2F1	PDX1
NR2F1	SRY
NR2F1	TBR1
NR2F1	ARNTL
NR2F1	ZXDC
NR2F1	PAX3
NR2F1	ETS1
NR2F1	ZBTB3
NR2F1	SP9
NR2F1	ZNF287
NR2F1	GLI3
NR2F1	FOXB1
NR2F1	NCOR2
NR2F1	ZFPM2
NR2F1	RELA
NR2F1	FOXP2
NR2F1	CREB1
NR2F1	YY2
NR2F1	SOX5
NR2F1	SP8
NR2F1	ZFP57
NR2F1	EVX1
NR2F1	RXRA
NR2F1	KLF6
NR2F1	CEBPA
NR2F1	ZFP82
NR2F1	TCF7L2
NR2F1	MEIS2
NR2F1	ASCL5
NR2F1	ZIK1
ZBTB11	MEF2B
ZBTB11	FOXJ2
ZBTB11	MYBL2
ZBTB11	CAPN15
ZBTB11	TOX3
ZBTB11	MGA
ZBTB11	GABPB1
ZBTB11	TULP2
ZBTB11	TADA2A
ZBTB11	FOXN1
ZBTB11	NFKB1
ZBTB11	TFEB
ZBTB11	NR3C1
ZBTB11	PRDM2
ZBTB11	NFYB
ZBTB11	PIAS1
ZBTB11	FOXA1
ZBTB11	GATA5
ZBTB11	RARA
ZBTB11	SMARCC1
ZBTB11	FOXF2
ZBTB11	FOXN3
ZBTB11	ATF1
ZBTB11	KMT2C
ZBTB11	FOXF1
ZBTB11	TOX4
ZBTB11	HSF4
ZBTB11	ATF2
ZBTB11	ARID4B
ZBTB11	LEF1
ZBTB11	SRF
ZBTB11	ELF2
ZBTB11	SMARCC2
ZBTB11	GATA6
ZBTB11	MEF2D
ZBTB11	SETDB1
ZBTB11	GON4L
ZBTB11	SETBP1
